platform,id,text,screen_name,name,is_verified,account_type,date,retweets,favorites,replies,quotes,views,url,sentiment,emotion,valence,framing
twitter,2009574617715970313,"Polda Metro Jaya mulai menindaklanjuti laporan dugaan penistaan agama yang menyeret komika Pandji Pragiwaksono terkait materi stand up comedy bertajuk Mens Rea. Kepolisian memastikan proses penyelidikan akan dilakukan secara profesional dan transparan.

Kasubbid Penmas Bidhumas Polda Metro Jaya, Kombes Reonald Simanjuntak, menyatakan penyelidik akan memanggil sejumlah pihak untuk dimintai klarifikasi dalam tahap awal penanganan perkara.

""Penyelidik akan melakukan klarifikasi kepada masing-masing yang bersangkutan. Baik Pelapor, Saksi, maupun Saudara Terlapor,"" ujar Kasubbid Penmas Bidhumas Polda Metro Jaya Kombes Reonald Simanjuntak kepada wartawan, Jumat (9/1/2026).

Ia menjelaskan, pemeriksaan saat ini difokuskan terlebih dahulu kepada pelapor dan saksi-saksi yang diajukan. Selain itu, penyidik juga akan menelaah barang bukti yang telah diserahkan, termasuk rekaman materi Mens Rea yang tersimpan dalam flashdisk.

""Nanti kalau nanti hasilnya akan dilakukan gelar perkara, apakah ada unsur pidana atau tidak, nanti kita akan lihat dari hasil penyelidikan,"" ucap reonald.

Reonald menegaskan seluruh proses penanganan laporan akan berjalan sesuai ketentuan hukum yang berlaku.

""Setiap penyelidikan mengenai tindak pidana yang dilakukan oleh jajaran Reserse Polda Metro Jaya dijamin pasti akan profesional, transparan, dan akuntabel,"" terang dia.

Laporan terhadap Pandji diketahui dilayangkan oleh Angkatan Muda Nahdlatul Ulama (NU) bersama Aliansi Muda Muhammadiyah. Pelapor menilai materi yang disampaikan dalam pertunjukan tersebut berpotensi menimbulkan kegaduhan serta memicu perpecahan di tengah masyarakat.

Pandji dilaporkan dengan sangkaan Pasal 300 dan/atau Pasal 301 KUHP serta Pasal 242 dan/atau Pasal 243 KUHP. Laporan itu tercatat dengan nomor LP/B/166/I/2026/SPKT/POLDA METRO JAYA tertanggal 8 Januari 2026.

""Tentang dugaan penghasutan di muka umum dan dugaan penistaan agama berkaitan dengan pernyataan dalam sebuah acara bertajuk 'Mens Rea',"" kata Kabid Humas Polda Metro Jaya Kombes Budi Hermanto, Kamis 8 Januari 2026.
.
.

Selengkapnya di Melihat Indonesia

#poldametrojaya #pandjipragiwaksono #mensrea",Melihat_Indo,Melihat Indonesia,true,media,2026-01-09,0,1,0,0,156,https://twitter.com/Melihat_Indo/status/2009574617715970313,anti_pandji,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009572403102532061,"Ketua Pengurus Besar Nahdlatul Ulama (PBNU) KH Ulil Abshar Abdalla menegaskan, aliansi yang mengatasnamakan Angkatan Muda Nahdlatul Ulama yang melaporkan komika Pandji Pragiwaksono ke Polda Metro Jaya bukan bagian dari PBNU.

Komika Pandji Pragiwaksono dilaporkan ke Polda Metro Jaya terkait dugaan penghasutan di muka umum dan penistaan agama karena materi pertunjukan komedi tunggalnya (stand-up comedy) yang berjudul Mens Rea. Laporan itu teregister dengan nomor LP/B/166/I/2026/SPKT/POLDA METRO JAYA tertanggal 8 Januari 2026.

Gus Ulil mengatakan, tidak ada lembaga, badan otonom NU, maupun perkumpulan NU yang bernama Angkatan Muda NU.

""Kalau representasi PBNU jelas tidak,"" kata Gus Ulil dikutip dari media resmi PBNU, NU Online, Jumat (9/1).

📸: Dok. LTN PBNU.

Baca selengkapnya dengan klik link di bio. Cari tahu berita update lainnya dengan download aplikasi kumparan di App Store atau Google Play.⁠

#newsupdate #update #news #oneliner #pbnu #gusulil #angkatanmudanu #info #infoterkini #berita #beritaterkini #bicarafaktalewatberita #kumparan",kumparan,kumparan,true,media,2026-01-09,15,44,12,5,8833,https://twitter.com/kumparan/status/2009572403102532061,skeptis,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009566591885963627,"Komika Arie Kriting angkat bicara membela Pandji Pragiwaksono yang baru saja dilaporkan ke Polda Metro Jaya oleh Aliansi Muda Muhammadiyah dan Angkatan Muda NU terkait materi komedi di pertunjukan Mens Rea.

Arie menegaskan bahwa rasa tersinggung tidak seharusnya menjadi dasar hu https://t.co/Agsb4Vg3sS",transmedsos,Trans Media Sosial,false,publik,2026-01-09,1,3,4,0,9195,https://twitter.com/transmedsos/status/2009566591885963627,pro_pandji,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009562163795644831,"Polda Metro Jaya mengonfirmasi telah mengantongi tiga barang bukti dalam penanganan laporan dugaan penghasutan terhadap komika Pandji Pragiwaksono terkait materi Mens Rea. Bukti tersebut diserahkan oleh pelapor dan kini tengah dianalisis penyelidik.

""Barang bukti yang diberikan kepada penyelidik pada saat yang bersangkutan membuat laporan, pertama satu buah digital flashdisk USB berisi tentang rekaman dari pernyataan-pernyataan tersebut,"" kata Kasubbid Penmas Bid Humas Polda Metro Jaya Kombes Reonald Simanjuntak, Jumat (9/1/2026).

Laporan diketahui diajukan oleh Angkatan Muda Nahdlatul Ulama bersama Aliansi Muda Muhammadiyah, dengan dalih materi komedi dinilai melampaui batas hiburan dan memicu kegaduhan publik.

https://t.co/8J1H1hPc5H

Editor: Syifa Asha Wijayanti
Naskah: Rafika

#PoldaMetroJaya #PandjiPragiwaksono #MensRea #DugaanPenghasutan #KasusHukum #Jakarta #SindoNews #BeritaTerkini #BeritaViral",SINDOnews,SINDOnews,true,media,2026-01-09,0,0,0,0,444,https://twitter.com/SINDOnews/status/2009562163795644831,netral,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009559371043438712,"Pandji menghina adat budaya agama di Toraja,ttg hal ikhwal kaitan""rambu solok""ttg jenazah klg disana=SARA
Pandji mengolok ormas agama NU dan Muhammadiyah masalah operasional tambang hibah pemerintah,padahal itu legacy jokowi yg tak dipermasalahkan pemerintahan&amp;ormas=SARA
MENS REA https://t.co/mv676Danty",anonimman137997,M_Hikmah_El Capitano💪☕🇮🇩🇵🇸,false,publik,2026-01-09,0,0,1,0,89,https://twitter.com/anonimman137997/status/2009559371043438712,anti_pandji,tidak_terdeteksi,neutral,identitas_agama
twitter,2009556377845526604,Pandji Pragiwaksono Dilaporkan ke Polisi Buntut Materi Show 'Mens Rea' yang Singgung Dugaan Skandal NU dan Muhammadiyah https://t.co/GpP9iRHGSY,JurnalNews_ID,JurnalNews.id,false,publik,2026-01-09,0,0,0,0,37,https://twitter.com/JurnalNews_ID/status/2009556377845526604,netral,tidak_terdeteksi,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009550720157299041,"Polisi akan memeriksa komika Pandji Pragiwaksono terkait dugaan penistaan agama dari materi stand up 'Mens Rea'. Pelaporan dilakukan oleh AMNU dan Muhammadiyah.

https://t.co/p5mEPssiuW",detikcom,detikcom,true,media,2026-01-09,0,1,0,0,2299,https://twitter.com/detikcom/status/2009550720157299041,anti_pandji,tidak_terdeteksi,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009544428009242932,"Komika Pandji Pragiwaksono dilaporkan ke Polda Metro Jaya atas dugaan pencemaran nama baik terkait materi stand-up comedy yang ia bawakan dalam acara Mens Rea. Laporan tersebut terdaftar dengan nomor LP/B/166/I/2026/SPKT/POLDA METRO JAYA tertanggal 8 Januari 2026.
.
Laporan itu diajukan oleh Angkatan Muda Nahdlatul Ulama (NU) bersama Aliansi Muda Muhammadiyah. Pelapor sekaligus Presidium Angkatan Muda NU, Rizki Abdul Rahman Wahid, menyebut laporan dibuat karena materi komedi Pandji dinilai merendahkan dan memicu kegaduhan di ruang publik.
.
Sementara itu, Pandji memberikan respons santai dan menyebut bahwa kondisinya di New York, Amerika Serikat saat ini baik-baik saja. Ia pun menyampaikan terima kasih pada orang-orang yang memberikan doa-doa baik untuknya.
.
#PandjiPragiwaksono #MensRea #NU",pikiran_rakyat,Pikiran Rakyat,true,media,2026-01-09,1,4,0,0,844,https://twitter.com/pikiran_rakyat/status/2009544428009242932,netral,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009543529492885769,"Ngeriiinya JD org baik dinegeri sendiri 

ワンダーランド Termul Sore Arsenal Kamin
Olla Menteri Agama Pandji Oppo Reno15 Series Mens Rea Yaqut Cholil Qoumas Muhammadiyah BREAKING NEWS Yuli",ee_donaaa,donaaa,false,publik,2026-01-09,0,0,0,0,132,https://twitter.com/ee_donaaa/status/2009543529492885769,netral,penghinaan,negative,identitas_agama
twitter,2009543385653375115,"Kawal... 

ワンダーランド Termul Sore Arsenal Kamin
Olla Menteri Agama Pandji Oppo Reno15 Series Mens Rea Yaqut Cholil Qoumas Muhammadiyah BREAKING NEWS Yuli",ee_donaaa,donaaa,false,publik,2026-01-09,0,0,0,0,68,https://twitter.com/ee_donaaa/status/2009543385653375115,netral,penghinaan,negative,identitas_agama
twitter,2009542408221159530,"Dua organisasi yakni Aliansi Muda NU dan Aliansi Muda Muhammadiyah melaporkan Pandji Pragiwaksono ke polisi terkait materi stand up comedy di pertunjukan 'Mens Rea' yang menyebut menerima konsesi tambang dari pemerintah sebagai wujud politik balas budi.

https://t.co/yavnMhSTB5",tribunnews,Tribunnews.com,true,media,2026-01-09,0,1,0,0,376,https://twitter.com/tribunnews/status/2009542408221159530,netral,tidak_terdeteksi,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009542299383169055,"Kalo gak diusut pusatnya.. maka korbannya bakalan makin nambah 

Olla Menteri Agama Pandji Oppo Reno15 Series Mens Rea Yaqut Cholil Qoumas Muhammadiyah BREAKING NEWS",alone_c0,alone,false,publik,2026-01-09,0,0,0,0,54,https://twitter.com/alone_c0/status/2009542299383169055,netral,tidak_terdeteksi,neutral,identitas_agama
twitter,2009542080541196617,"Kasus yg sangat aneh 

Olla Menteri Agama Pandji Oppo Reno15 Series Mens Rea Yaqut Cholil Qoumas Muhammadiyah BREAKING NEWS",alone_c0,alone,false,publik,2026-01-09,0,0,0,0,76,https://twitter.com/alone_c0/status/2009542080541196617,netral,kekhawatiran,negative,identitas_agama
twitter,2009541628541936097,"Selamat Sore 

Ketua PP Muhammadiyah, Buya Anwar Abas tegas tidak baper atas materi Mens Rea @pandji dan protes aliansi muda bukan bagian dari Muhammadiyah 
Respect @muhammadiyah  💙

source: Threads https://t.co/qmjRRllesm",bukupembaharu,Booksmu 📚,false,publik,2026-01-09,7,38,1,2,3212,https://twitter.com/bukupembaharu/status/2009541628541936097,skeptis,dukungan,positive,seni_kebebasan|identitas_agama
twitter,2009541166010954077,@Sandika_Noor @pandji Knapa g punya legal standing? karena yang diomongin di mens rea adalah organisasi resmi NU dan Muhammadiyah yang diberi hak mengelola tambang,RezaMukhamad1,Reza Mukhamad,false,publik,2026-01-09,0,0,0,0,55,https://twitter.com/RezaMukhamad1/status/2009541166010954077,netral,tidak_terdeteksi,neutral,identitas_agama
twitter,2009539217958019544,"‼️📝 Key Point Pelaporan Pandji Pragiwaksono Terkait Materi Mens Rea

🟡 Pandji bikin stand up comedy bertajuk 'Mens Rea' yang isi materinya kritik politik Indonesia dan rilis di Netflix tgl 27 Desember 2025. 

🟡 Rabu (7/1/26) malam, Pandji dilaporkan ke Polda Metro Jaya atas dugaan pencemaran nama baik.
➡️ Dilaporkan dgn Pasal Penghasutan dan Penistaan Agama, ancaman pidana maksimal 3-4 tahun penjara.

🟡 Pelapornya 2 organisasi kepemudaan NU dan Muhammadiyah: Angkatan Muda Nahdlatul Ulama & Aliansi Muda Muhammadiyah
➡️ Pihak NU dan Muhammadiyah: kedua organisasi tsb bukan organisasi resmi dari masing2 instansi.

🟡 Materi yang dipermasalahkan:
➡️ NU dan Muhammadiyah terlibat dalam pengelolaan tambang sebagai politik balas budi.
➡️ Pemilihan pemimpin hanya berdasarkan aspek ibadah. Dianggap merendahkan nilai ibadah dlm ajaran Islam.
➡️ Stereotip etnis Sunda yg punya kecenderungan milih pemimpin dari kalangan artis.

📰 Kompas",poin_opini,Poin & Opini,false,publik,2026-01-09,58,269,12,4,60735,https://twitter.com/poin_opini/status/2009539217958019544,anti_pandji,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009532328264311187,buzzer bodoh yang kemarin demo nuntut Mens Rea-nya Pandji tapi mengatasnamakan Muhammadiyah tuh kira2 malu gak ya? lu tuh bukan part of Muhammadiyah tapi dragging nama Muhammadiyah buat kerjaan lu as penyembah rezim. beneran ga waras semua ternak mulyono ini 😂🫵,heydaisy___,𝐔 || 𝐄𝐜𝐡𝐨𝐞𝐬 𝐁𝐞𝐭𝐰𝐞𝐞𝐧 𝐔𝐬 ✨ ʀᴏʟᴏ ɪs ᴄᴏᴍɪɴɢ ✨,false,publik,2026-01-09,0,0,0,0,30,https://twitter.com/heydaisy___/status/2009532328264311187,skeptis,dukungan,positive,identitas_agama
twitter,2009532202489614561,"Waoh !!!Polisi akan memeriksa komika Pandji Pragiwaksono terkait dugaan penistaan agama dari materi stand up 'Mens Rea'. Pelaporan dilakukan oleh AMNU dan Muhammadiyah.

 https://t.co/LNJlcdpJa8",alboy_aboe,holy man,false,publik,2026-01-09,1,0,0,0,40,https://twitter.com/alboy_aboe/status/2009532202489614561,anti_pandji,tidak_terdeteksi,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009528063705469248,"Gibran Minta Kasus Pandji Tak Dibesar-besarkan: Kritik di Panggung Komedi Itu Wajar

Komika Pandji Pragiwaksono menjadi sorotan publik setelah materi stand up comedy bertajuk Mens Rea yang dibawakannya menyinggung Wakil Presiden RI, Gibran Rakabuming Raka.

Materi tersebut memicu pelaporan ke Polda Metro Jaya oleh kelompok yang mengatasnamakan Anak Muda Nahdlatul Ulama (NU) dan Muhammadiyah, dengan tudingan pencemaran nama baik serta penyebaran konten provokatif.

Menanggapi polemik tersebut, Wakil Presiden Gibran Rakabuming Raka menilai persoalan itu tidak perlu dibesar-besarkan.

Ia menegaskan bahwa kritik dan evaluasi terhadap pemerintah merupakan hal yang wajar dalam ruang publik.

“Gak usah lapor-lapor lah, kritik evaluasi itu biasa,” ujar Gibran, Jumat (9/1/2026).

Sebelumnya, salah satu materi Pandji yang ramai diperbincangkan adalah saat ia melakukan roasting terhadap ekspresi Gibran di atas panggung.

Dalam pertunjukan Mens Rea, Pandji menyinggung fenomena pemilih yang menilai pemimpin dari penampilan fisik.

“Ada yang milih pemimpin berdasarkan tampang, banyak. Ganjar ganteng ya, Anies manis ya,” ucap Pandji.

Candaan tersebut kemudian mengarah ke sosok Gibran.

Pandji menyebut ekspresi Wakil Presiden terkesan mengantuk, yang langsung disambut tawa penonton namun memicu pro dan kontra di ruang publik.",akuratco,Akuratco,true,media,2026-01-09,0,1,0,0,136,https://twitter.com/akuratco/status/2009528063705469248,skeptis,tidak_terdeteksi,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009526900126040248,"Muhammadiyah tolak baper soal materi ""mens rea"" Pandji Pragiwaksono.  Anwar Abbas: Bangsa ini butuh kritik.

Terus yang ngaku dari Muhammadiyah itu siapa ya saat demo itu?
😄 https://t.co/6fuWaZvNuQ",sharpandshark,Yuk Berisik,true,media,2026-01-09,3,17,3,0,667,https://twitter.com/sharpandshark/status/2009526900126040248,pro_pandji,kelegaan,positive,seni_kebebasan|identitas_agama
twitter,2009524659797270742,Fix ya nu dan Muhammadiyah tidak memprotes @pandji di mens rea,LFCVoiceID,LFCVoiceID🔴,false,publik,2026-01-09,0,0,0,0,57,https://twitter.com/LFCVoiceID/status/2009524659797270742,skeptis,tidak_terdeteksi,neutral,identitas_agama
twitter,2009523079412883632,Ketua PBNU Kyai Haji Ulil Abshar Abdalla tegaskan aliansi yang atas namakan AM NU bukan bagian dari PBNU. Sebelumnya ramai dibicarakan terkait aliansi yang mengaku Angkatan Muda NU dan Aliansi Muda Muhammadiyah laporkan Pandji ke Polda Metro Jaya terkait materi dalam pertunjukan komedi Mens Rea.,pasfm,Pasfm Radio Bisnis,false,publik,2026-01-09,0,0,0,0,51,https://twitter.com/pasfm/status/2009523079412883632,skeptis,kelegaan,positive,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009520450058244505,"Pernyataan resmi muhammadiyah atas pelaporan thd 'mens rea-pandji', dari yg mengatasnamakan AMM.
https://t.co/WHiVZEZQiV
*u/ penghinaan presiden/wapres/ketua dan atau kepala lembaga harus dilaporkan sendiri oleh ybs. https://t.co/rCVApmEn4N",shintaeffendi,Shinta Effendi,false,publik,2026-01-09,0,0,1,1,152,https://twitter.com/shintaeffendi/status/2009520450058244505,skeptis,tidak_terdeteksi,neutral,hukum_pidana|identitas_agama
twitter,2009518105844719945,"Heboh! Gara-gara Materi Stand Up 'Mens Rea', Pandji Pragiwaksono Dipolisikan oleh NU–Muhammadiyah

https://t.co/J4jbEWauoh",VIVAcoid,VivaCoid,true,media,2026-01-09,0,1,1,0,648,https://twitter.com/VIVAcoid/status/2009518105844719945,netral,tidak_terdeteksi,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009517997132841094,"Protes Materi Mens Rea Pandji Pragiwaksono, Pemuda NU &amp; Muhammadiyah Demo di Kantor Komdigi

https://t.co/OwkokkwS7t",KompasTV,KOMPAS TV,true,media,2026-01-09,0,0,0,0,1020,https://twitter.com/KompasTV/status/2009517997132841094,netral,informatif,neutral,seni_kebebasan|identitas_agama
twitter,2009517889267879963,"NU &amp; MUHAMMADIYYAH sama sama bikin klarifikasi, kalo kedua Ormas tsb gak ada hubungannya dengan pelaporan Mens rea pandji dan demo di KPI. Lhaaa terus itu Ormas siapa ya? Ormas ngantuk kayaknya! Ngopo Ngono? 🤣🤣🤣",Punk4life_,Warga Lokal,false,publik,2026-01-09,0,0,0,0,16,https://twitter.com/Punk4life_/status/2009517889267879963,skeptis,ejekan_ironi,positive,hukum_pidana|identitas_agama
twitter,2009516423463457200,"Presidium Angkatan Muda NU, Rizki Abdul Rahman Wahid, melaporkan komika **Pandji Pragiwaksono** ke Polda Metro Jaya pada 8 Januari 2026 atas dugaan penistaan agama dan penghasutan terkait materi stand up comedy dalam pertunjukan Mens Rea.",voxindonesia_id,Vox Indonesia,false,publik,2026-01-09,0,0,1,0,125,https://twitter.com/voxindonesia_id/status/2009516423463457200,anti_pandji,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009516419902525543,Angkatan Muda NU dan Aliansi Muda Muhammadiyah Polisikan Pandji Pragiwaksono karena Materi Mens Rea Menimbulkan Kegaduhan dan Fitnah terhadap Organisasi Islam https://t.co/q9IEONEDmL,voxindonesia_id,Vox Indonesia,false,publik,2026-01-09,0,1,1,0,360,https://twitter.com/voxindonesia_id/status/2009516419902525543,netral,tidak_terdeteksi,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009513223771582835,"Pandji Pragiwaksono dilaporkan ke Polda Metro Jaya oleh Angkatan Muda Nahdlatul Ulama (NU) dan Aliansi Muda Muhammadiyah terkait materi dalam pertunjukan komedi bertajuk Mens Rea. 
#yasikafm #pandjipragiwaksono #mensrea #standupcomedy #netflix https://t.co/0xyd0MqKJy",yasika_fm,YASIKA FM,false,publik,2026-01-09,0,1,3,0,563,https://twitter.com/yasika_fm/status/2009513223771582835,netral,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009510407183220749,"Pelapor Pandji Mens Rea Ternyata NU Abal-abal?
https://t.co/D2rEHgyOP1",suaradotcom,suaradotcom,true,media,2026-01-09,0,0,0,0,85,https://twitter.com/suaradotcom/status/2009510407183220749,skeptis,tidak_terdeteksi,neutral,identitas_agama
twitter,2009507675986628769,"Muhammadiyah Tolak Baper Soal Materi 'Mens Rea' Pandji, Anwar Abbas: Bangsa Ini Butuh Kritik
https://t.co/aRYSaDGAAm

Baca berita terkini dengan mudah dan nyaman, download aplikasi Inilahcom di iOS dan Android
#inilahcom #inilahdotcom via @inilahdotcom",RADEN_NUH_,Raden Nuh,false,publik,2026-01-09,1,1,0,0,121,https://twitter.com/RADEN_NUH_/status/2009507675986628769,pro_pandji,kelegaan,positive,seni_kebebasan|identitas_agama
twitter,2009506673459859706,"Terkait dilaporkannya Pandji Pragiwaksono ke polisi dipicu materi stand-up ""Mens Rea"", pihak PP Muhammadiyah menegaskan pihaknya tidak terhubung dengan Aliansi Muda Muhammadiyah.

Hal ini disampaikan melalui akun media sosial resmi Muhammadiyah.

Ketua Majelis Pembinaan Kader dan Sumber Daya Insani (MPKSDI) Pimpinan Pusat Muhammadiyah Bachtiar  Dwi Kurniawan mengatakan, Aliansi Muda Muhammadiyah bukanlah sebuah  organisasi di bawah struktur Muhammadiyah, baik di level pimpinan pusat  (PP) maupun di bawahnya.

Dalam struktur Persyarikatan, ada sebanyak 13 majelis, 15 lembaga dan  tiga biro PP Muhammadiyah. Tidak ada satu pun yang merupakan Aliansi  Muda Muhammadiyah.

""Tidak tahu itu motifnya apa, bawa-bawa dan memakai nama  Muhammadiyah. Maka perlu kita luruskan,"" kata Bachtiar Dwi Kurniawan  kepada Republika, Jumat (9/1).

Sebelumnya, Rizki Abdul Rahman Wahid  mengatasnamakan diri Angkatan Muda Nahdlatul Ulama dan Aliansi Muda  Muhammadiyah melaporkan Pandji Pragiwaksono ke Polda Metro Jaya lantaran tidak terima akan materi stand-up ""Mens Rea"" yang dibawakan sang komika.",akuratco,Akuratco,true,media,2026-01-09,4,8,4,1,2768,https://twitter.com/akuratco/status/2009506673459859706,skeptis,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009498389977940456,Pandji Pragiwaksono Dilaporkan ke Polisi Buntut Materi Show 'Mens Rea' yang Singgung Dugaan Skandal NU dan Muhammadiyah https://t.co/8i98S4oSoF,ComMetrosulteng,Metrosulteng.com,false,publik,2026-01-09,0,0,0,0,40,https://twitter.com/ComMetrosulteng/status/2009498389977940456,netral,tidak_terdeteksi,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009496437948862573,Angkatan Muda Nahdlatul Ulama dan Aliansi Muda Muhammadiyah melaporkan komika Pandji Pragiwaksono ke Polda Metro Jaya kasus dugaan pencemaran nama baik organisasi Islam. Pencemaran yang dimaksud terkandung dalam materi komedi Pandji dalam tayangan 'Mens Rea' dari Netflix. https://t.co/IDxogmyx2e,IndiraNews,Indira News,false,publik,2026-01-09,1,1,1,0,67,https://twitter.com/IndiraNews/status/2009496437948862573,netral,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009495718428639236,"Dua organisasi Islam terbesar di Indonesia, Nahdlatul Ulama (NU) dan Muhammadiyah, secara tersirat maupun tersurat menjauhkan diri dari aksi pelaporan pidana terhadap komika Pandji Pragiwaksono. 

Langkah hukum yang dilakukan oleh kelompok yang mengatasnamakan unsur muda tersebut dipastikan bukan instruksi struktural, melainkan inisiatif sepihak yang tidak mencerminkan sikap resmi organisasi.

Ketua Pengurus Besar Nahdlatul Ulama (PBNU), KH Ulil Abshar Abdalla (Gus Ulil), bereaksi keras atas pencatutan nama NU oleh kelompok ""Angkatan Muda Nahdlatul Ulama"" (AMNU) yang melaporkan Pandji ke Polda Metro Jaya terkait materi stand-up comedy soal konsesi tambang.

Senada dengan PBNU, Pimpinan Pusat (PP) Muhammadiyah juga menunjukkan sikap berjarak. Ketua PP Muhammadiyah bidang ekonomi, Anwar Abbas, mengaku sama sekali tidak mengetahui siapa sosok atau kelompok anak muda yang menyeret materi komedi tersebut ke ranah hukum.

Meskipun nama Muhammadiyah turut disebut dalam materi Mens Rea milik Pandji sebagai penerima konsesi tambang, Anwar menyiratkan bahwa pimpinan pusat tidak memberikan restu atas kegaduhan hukum ini.

-

Selengkapnya kunjungi website dengan klik link di bio atau download aplikasi di AppStore dan Google Play Store.

#inilahNews #PandjiPragiwaksono #Inilahcom #titiktengah #titikcerah",inilahdotcom,inilahcom,true,media,2026-01-09,0,7,0,2,1038,https://twitter.com/inilahdotcom/status/2009495718428639236,skeptis,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009494667549925602,"Angkatan Muda NU dan Polri malah bikin Mens Rea-nya Pandji makin populer, makin banyak yang pengen nonton, makin nunjukkin bodohnya mereka.",Ijey,🏳Bangsa Pelupa & Pemaaf®,false,publik,2026-01-09,0,0,0,0,35,https://twitter.com/Ijey/status/2009494667549925602,netral,kelegaan,positive,identitas_agama
twitter,2009494242281050174,"Hal paling goblok adalah, tersinggung dengan perkataan seorang komedian. Apalagi seorang komedian tunggal dengan banyak pengalaman.

Pertama, sekelas Pandji Pragiwaksono, tidak mungkin membuat materi asal tanpa riset dan pendalaman dari topik yang beliau bahas dalam pertunjukan spesialnya.

Kedua, melaporkan Pandji atas pertunjukan spesial yang berjudul Mens Rea tanpa melihat keseluruhan utuh dari rekaman pertunjukan itu, bukan hal cerdas, malah menampilkan kebodohan dari orang-orang yang melaporkan.

Ketiga, aliansi akal-akalan ini muncul entah apa tujuannya. Pihak NU dan Muhammadiyah bahkan sudah membantah kalau aliansi ini tidak ada dan tidak resmi mewakili pandangan organisasi besar.

Sekali lagi, di negara demokrasi, selama bentukannya sebuah argumen, maka ada cara yang lebih elok dan intelek, yakni membalas apa yang disampaikan Pandji dengan sebuah argumen yang berkelas, bukan malah melaporkan ke Polisi.",dayatpiliang,Dayat Piliang (;),true,media,2026-01-09,0,0,0,0,283,https://twitter.com/dayatpiliang/status/2009494242281050174,pro_pandji,kemarahan,negative,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009492843472277887,"Muhammadiyah Tolak Baper Soal Materi Mens Rea Komika Pandji, Anwar Abbas: Bangsa Ini Butuh Kritik
https://t.co/iyH8OvbkxT",heralddotID,Herald Indonesia,false,publik,2026-01-09,0,0,0,0,32,https://twitter.com/heralddotID/status/2009492843472277887,pro_pandji,kelegaan,positive,seni_kebebasan|identitas_agama
twitter,2009492334963249401,"Polda Metro Jaya mulai menindaklanjuti laporan masyarakat terhadap komika Pandji Pragiwaksono terkait materi Mens Rea.

Laporan tersebut memuat dugaan penghasutan di muka umum dan dugaan penistaan agama, yang kini memasuki tahap klarifikasi serta analisis barang bukti oleh penyidik.

Pengaduan diajukan oleh Angkatan Muda Nahdlatul Ulama bersama Aliansi Muda Muhammadiyah, dengan alasan materi komedi dinilai tidak lagi berada dalam koridor hiburan dan berpotensi merugikan pihak tertentu. 

""Penyidik akan melakukan klarifikasi dan analisa barang bukti, agar masyarakat tetap bijak dalam menyampaikan informasi,"" kata Kabid Humas Polda Metro Jaya Kombes Budi Hermanto, Jumat (9/1/2026).

https://t.co/I6wudZRgC4",SINDOnews,SINDOnews,true,media,2026-01-09,0,0,1,0,742,https://twitter.com/SINDOnews/status/2009492334963249401,anti_pandji,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
twitter,2009490579227594970,"Komika Pandji Pragiwaksono dilaporkan ke Polda Metro Jaya oleh Angkatan Muda NU dan Aliansi Muda Muhammadiyah terkait materi komedinya berjudul Mens Rea. Pelapor menilai materi tersebut menghina, menimbulkan kegaduhan, dan berpotensi memecah belah masyarakat.

👉🏻Baca faktanya https://t.co/M0wICN4rAq

~AM #PandjiPragiwaksono #MensRea #PoldaMetroJaya",kompascom,Kompas.com,true,media,2026-01-09,0,0,0,1,822,https://twitter.com/kompascom/status/2009490579227594970,netral,informatif,neutral,hukum_pidana|seni_kebebasan|identitas_agama
