platform,id,text,screen_name,name,is_verified,account_type,date,retweets,favorites,replies,quotes,views,url,sentiment,emotion,valence,framing
youtube,,0:47 Bebal ...,@aragakikidz7672,@aragakikidz7672,,publik,3 weeks ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Inggris kejawen😂,@tikamaulani5154,@tikamaulani5154,,publik,3 weeks ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Ini firdaus siapa si ampun dah😂,@tikamaulani5154,@tikamaulani5154,,publik,3 weeks ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Najis ngeliat pars termul,@SilentMajority-t4l,@SilentMajority-t4l,,publik,3 weeks ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,kemarahan,negative,
youtube,,tarohan nyawa? ada tuh yang bilang gtu kmrn tp belok siapa ya,@lilisgeulis4707,@lilisgeulis4707,,publik,3 weeks ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,kalo tv masih mengundang ornag yang bermutu bukannya nambah pinter tp membuat emosi membuat bodoh juga rakyat,@lilisgeulis4707,@lilisgeulis4707,,publik,3 weeks ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,dikit2 penghinaan ...parah amat,@lilisgeulis4707,@lilisgeulis4707,,publik,3 weeks ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,kita sedang  menonton apa ini ya,@lilisgeulis4707,@lilisgeulis4707,,publik,3 weeks ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Maap banget bang aiman yang seluas itu wawasannya malah kek keliatan oon pas berusaha memahami logika 2 anomali yang satu diatas dan satu di pojok 2:46:37,@abangdery,@abangdery,,publik,1 month ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,saya heran sama aiman  ko bisa pitra sama firdaus di undang sampai acaranya berantakan tidak mendidik,@SukimanMan-t6y,@SukimanMan-t6y,,publik,1 month ago,,,0,,1,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"panji ini dari dia kdi pelawak,saya tidak suka,klu dikatakn pelak gk jga sih.gk ada yg lucu.klu ada yg ketawa mungkin krna keterpaksaan😂😂😂",@BilyLany,@BilyLany,,publik,1 month ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,ejekan_ironi,negative,
youtube,,Oh gitu vel? Kelakuan lu yg lucu gua ga boleh ketawa?,@joeadjieee7473,@joeadjieee7473,,publik,1 month ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Ini si pitra selalu serang individu org, sok merasa paling benar banget...",@isnuyaziedkhairulanam8025,@isnuyaziedkhairulanam8025,,publik,1 month ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Kalo dah nonton Rakyat Bersuara aku lupa belum bayar pajak kenderaan..😂😅😂,@irularulitem4319,@irularulitem4319,,publik,1 month ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"ormas mewakili masyarakat,apa betul..???
parkir liar dan pungli lainnya berarti mewakili masyarakat,masyarakat mana???
apakah saya bukan masyarakat,sehingga saya terus di palak jika parkir didepan mini market mau tarik tunai,bahkan saya tetap diminta uang parkir meski saat mesin ATM eror.",@iyondiyon1737,@iyondiyon1737,,publik,1 month ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Kaya bebek mau dikasih makan bunyi semua trio wekwek,@Lutfi-qcq,@Lutfi-qcq,,publik,1 month ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Males nonton, selain Bang Ferri, Bang AK, dan Bang Susno semuanya tong kosong... Apalagi si Firdaus, udah cempreng tong kosong",@afazdiliz4270,@afazdiliz4270,,publik,1 month ago,,,0,,1,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,penghinaan,negative,
youtube,,Feri amsari luar biasa sabar menanggapi tong tong kosong 😂,@ahmadanshor6085,@ahmadanshor6085,,publik,2 months ago,,,0,,1,https://www.youtube.com/watch?v=XjtBFxGyPhA,pro_pandji,penghinaan,negative,
